model_set,tool,theme_col,theme_or_category,beta,p_value,n_obs,n_months,df_resid,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,total_count
aggregate_by_l1_theme,ALL,L1_Theme,Tedious Workflows,-0.028394933029252587,1.6999998552722197e-14,49,49,47.0,1.3374137022824477,1.324604944502008,False,False,0.02040816326530612,0.003591271384370507,0.4417713046414318,False,401
aggregate_by_l1_theme,ALL,L1_Theme,Unexpected behavior,-0.021822519027469896,1.3531752375242945e-15,49,49,47.0,2.0255183293818178,2.026108616336776,True,False,0.0,3.194275243835186e-05,0.33727674823748105,False,709
aggregate_by_l1_theme,ALL,L1_Theme,User confusion / unclear documentation,-0.026959963261220864,2.350681363770619e-30,49,49,47.0,2.3574099174619527,2.430205495286018,True,False,0.0,4.666679433928907e-06,0.9811635031063992,False,982
overall_usability_by_tool,Keyfactor/ejbca-ce,(all),(all usability),-6.849316356496287e-05,0.9906616788815522,49,49,47.0,1.106483346223565,1.287845489759653,False,False,0.08163265306122448,0.05081378150042793,0.4529899256674471,False,146
overall_usability_by_tool,Keyfactor/signserver-ce,(all),(all usability),0.012578967380253943,0.4084933349830048,49,49,47.0,1.5437633916313904,1.2291865275620693,True,False,0.6938775510204082,0.6402927477366567,0.684123438306621,False,22
overall_usability_by_tool,hashicorp/vault,(all),(all usability),-0.024993221017390956,2.9961784587362945e-37,49,49,47.0,2.468095624941196,2.681240683416673,True,False,0.0,2.4562440430719215e-08,0.7798308732051555,False,1401
overall_usability_by_tool,notaryproject/notation,(all),(all usability),-0.032202232799071376,1.1956545258589276e-11,49,49,47.0,4.504773570982734,4.3584895686208345,True,False,0.12244897959183673,0.027221611244193197,0.00020592500156821843,True,250
overall_usability_by_tool,openpubkey/openpubkey,(all),(all usability),0.04038094964289441,3.3904060470130693e-07,49,49,47.0,7.155813326963823,5.32412535542491,True,False,0.6530612244897959,0.2187109236161631,0.0004116321023431047,True,96
overall_usability_by_tool,sigstore/cosign,(all),(all usability),-0.038190176085614966,2.426492346221237e-40,49,49,47.0,2.2018168336202852,1.9361549207381865,True,False,0.0,0.0006309296683389038,0.6584306434918676,False,716
overall_usability_by_tool,sigstore/fulcio,(all),(all usability),-0.04787280499761599,4.136621423894332e-13,49,49,47.0,1.0268784107674267,1.0491219319164362,False,False,0.10204081632653061,0.14491465533803488,0.16527711894054484,False,148
overall_usability_by_tool,sigstore/rekor,(all),(all usability),-0.0504979070786441,2.6252011540307025e-17,49,49,47.0,0.8918401625381069,1.0385579288832392,False,False,0.12244897959183673,0.11200035988860446,0.6538864839878855,False,186
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,API,0.014367343578277262,0.36942155557371115,49,49,47.0,1.5257685655178588,1.1660204734400321,True,False,0.7142857142857143,0.6671252641113857,0.6927909354479158,False,20
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Authentication/Authorization tools,0.021205518718946454,0.3117247319724802,49,49,47.0,1.3014792894099916,0.8953043609629346,False,False,0.8163265306122449,0.7848421845923034,0.8013281672708533,False,12
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Build/CI/Installation,0.004245484488100177,0.7304462928678779,49,49,47.0,1.0467581043157095,1.164770072817046,False,False,0.5306122448979592,0.5103526110596143,0.4900555067778952,False,33
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,CLI tooling,0.07411160884721227,0.005923284593206147,49,49,47.0,0.9163078409525889,0.6467529252899076,False,False,0.7959183673469388,0.8025747536671796,0.203247099442995,False,12
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Core,-0.008127472331692765,0.3523258250715019,49,49,47.0,1.304854911018787,1.3685507064550302,False,False,0.2857142857142857,0.2631322684736678,0.2729314361463987,False,66
